Block_ID,Trial_ID,Condition,Assigned_Delay_ms,Actual_Delay_ms,Timing_Error_ms,Button_Pressed,Response,Reaction_Time_ms,Response_Classification,EMG_Onset_Detected,Flip_Executed,Accuracy,flip_time_ms,button_time_ms,onset_time_ms,scoring_reason
0,0,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,1,control,n/a,No_Flip,n/a,T,right,1.4191743000001225,Button_Before_Flip,F,F,True,,516.7829990386963,,correct_response_before_flip_or_control_trial
0,2,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,3,delay_200,200.0,266.89839363098145,66.89839363098145,F,,,No_Response,T,T,,266.89839363098145,,,no_response
0,4,control,n/a,No_Flip,n/a,T,left,0.9148970000005648,Button_Before_Flip,F,F,True,,914.614200592041,,correct_response_before_flip_or_control_trial
0,5,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,6,delay_150,150.0,283.88071060180664,133.88071060180664,T,right,1.3421323000002303,Button_After_Flip,T,T,False,283.88071060180664,1341.4340019226074,,incorrect_response_after_flip_to_zero_coherence
0,7,control,n/a,No_Flip,n/a,T,left,0.9138865000004444,Button_Before_Flip,F,F,True,,913.6147499084472,,correct_response_before_flip_or_control_trial
0,8,delay_100,100.0,134.94348526000977,34.943485260009766,T,right,1.166945399999349,Button_After_Flip,T,T,False,134.94348526000977,1166.5074825286863,,incorrect_response_after_flip_to_zero_coherence
0,9,delay_50,50.0,134.94586944580078,84.94586944580078,F,,,No_Response,T,T,,134.94586944580078,,,no_response
0,10,delay_100,100.0,136.94167137145996,36.94167137145996,F,,,No_Response,T,T,,136.94167137145996,,,no_response
0,11,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,12,delay_0,0.0,6.996870040893555,6.996870040893555,F,,,No_Response,T,T,,6.996870040893555,,,no_response
0,13,control,n/a,No_Flip,n/a,T,right,1.3076994000002742,Button_Before_Flip,F,F,True,,261.890172958374,,correct_response_before_flip_or_control_trial
0,14,delay_100,100.0,136.94262504577637,36.94262504577637,T,left,1.3077504999992016,Button_After_Flip,T,T,False,136.94262504577637,533.7755680084229,,incorrect_response_after_flip_to_zero_coherence
0,15,control,n/a,No_Flip,n/a,T,right,1.2957918000001882,Button_Before_Flip,F,F,True,,261.8896961212158,,correct_response_before_flip_or_control_trial
0,16,control,n/a,No_Flip,n/a,T,right,1.3000733999997465,Button_Before_Flip,F,F,True,,131.9444179534912,,correct_response_before_flip_or_control_trial
0,17,control,n/a,No_Flip,n/a,T,left,1.1765975999996954,Button_Before_Flip,F,F,True,,132.94434547424316,,correct_response_before_flip_or_control_trial
0,18,delay_250,250.0,265.8886909484863,15.888690948486328,T,right,1.4346465999997235,Button_After_Flip,T,T,False,265.8886909484863,395.83373069763184,,incorrect_response_after_flip_to_zero_coherence
0,19,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,20,delay_150,150.0,277.88376808166504,127.88376808166504,T,left,1.3095980999996757,Button_Before_Flip,T,T,True,277.88376808166504,273.88501167297363,,correct_response_before_flip_or_control_trial
0,21,delay_0,0.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,22,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,23,delay_150,150.0,264.890193939209,114.89019393920898,T,right,1.4346340000001874,Button_After_Flip,T,T,False,264.890193939209,1434.3972206115725,,incorrect_response_after_flip_to_zero_coherence
0,24,delay_200,200.0,267.88949966430664,67.88949966430664,T,left,1.315625799999907,Button_After_Flip,T,T,False,267.88949966430664,1315.4470920562744,,incorrect_response_after_flip_to_zero_coherence
0,25,delay_250,250.0,266.887903213501,16.887903213500977,T,left,1.0486479000001054,Button_After_Flip,T,T,False,266.887903213501,1048.5591888427734,,incorrect_response_after_flip_to_zero_coherence
0,26,delay_0,0.0,6.997108459472656,6.997108459472656,F,,,No_Response,T,T,,6.997108459472656,,,no_response
0,27,delay_50,50.0,138.12875747680664,88.12875747680664,T,right,1.2985489000002417,Button_Before_Flip,T,T,True,138.12875747680664,134.93990898132324,,correct_response_before_flip_or_control_trial
0,28,control,n/a,No_Flip,n/a,T,right,1.052463699999862,Button_Before_Flip,F,F,True,,134.93943214416504,,correct_response_before_flip_or_control_trial
0,29,control,n/a,No_Flip,n/a,T,left,1.1675130000003264,Button_Before_Flip,F,F,True,,262.880802154541,,correct_response_before_flip_or_control_trial
0,30,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
0,31,delay_50,50.0,136.94047927856445,86.94047927856445,T,right,1.4399219999995694,Button_Before_Flip,T,T,True,136.94047927856445,132.94029235839844,,correct_response_before_flip_or_control_trial
0,32,delay_200,200.0,267.880916595459,67.88091659545898,T,left,1.309527899999921,Button_After_Flip,T,T,False,267.880916595459,400.8181095123291,,incorrect_response_after_flip_to_zero_coherence
0,33,control,n/a,No_Flip,n/a,T,left,1.1746907999995528,Button_Before_Flip,F,F,True,,133.93831253051758,,correct_response_before_flip_or_control_trial
